zip,income_household_median,,,,,,,,,,,,,
02767,41.93939,,,,,,,,,,,,,
02769,41.84394,,,,,,,,,,,,,
02770,41.75875,,,,,,,,,,,,,
02771,41.83787,,,,,,,,,,,,,
02777,41.75699,,,,,,,,,,,,,
02779,41.83492,,,,,,,,,,,,,
02780,41.90743,,,,,,,,,,,,,
02790,41.59967,,,,,,,,,,,,,
02791,41.52262,,,,,,,,,,,,,
02802,41.95221,,,,,,,,,,,,,
02804,41.43546,,,,,,,,,,,,,
02806,41.7443,,,,,,,,,,,,,
02807,41.17762,,,,,,,,,,,,,
02808,41.40606,,,,,,,,,,,,,
02809,41.68266,,,,,,,,,,,,,
02812,41.47625,,,,,,,,,,,,,
02813,41.3971,,,,,,,,,,,,,
02814,41.89959,,,,,,,,,,,,,
02815,41.77723,,,,,,,,,,,,,
02816,41.69035,,,,,,,,,,,,,
02817,41.6291,,,,,,,,,,,,,
02818,41.64214,,,,,,,,,,,,,
02822,41.56736,,,,,,,,,,,,,
02823,41.73328,,,,,,,,,,,,,
02824,41.99934,,,,,,,,,,,,,
02825,41.78212,,,,,,,,,,,,,
02826,41.98248,,,,,,,,,,,,,
02827,41.69792,,,,,,,,,,,,,
02828,41.87672,,,,,,,,,,,,,
02829,41.89377,,,,,,,,,,,,,
02830,41.98016,,,,,,,,,,,,,
02831,41.74461,,,,,,,,,,,,,
02832,41.50469,,,,,,,,,,,,,
02833,41.48117,,,,,,,,,,,,,
02835,41.51479,,,,,,,,,,,,,
02836,41.45145,,,,,,,,,,,,,
02837,41.51524,,,,,,,,,,,,,
02838,41.96552,,,,,,,,,,,,,
02839,41.9433,,,,,,,,,,,,,
02840,41.47838,,,,,,,,,,,,,
02841,41.51261,,,,,,,,,,,,,
02842,41.51739,,,,,,,,,,,,,
02852,41.58809,,,,,,,,,,,,,
02857,41.82705,,,,,,,,,,,,,
02858,41.96354,,,,,,,,,,,,,
02859,41.9665,,,,,,,,,,,,,
02860,41.87036,,,,,,,,,,,,,
02861,41.87863,,,,,,,,,,,,,
02863,41.89005,,,,,,,,,,,,,
02864,41.97025,,,,,,,,,,,,,
02865,41.91251,,,,,,,,,,,,,
02871,41.58384,,,,,,,,,,,,,
02872,41.61718,,,,,,,,,,,,,
02873,41.5257,,,,,,,,,,,,,
02874,41.51543,,,,,,,,,,,,,
02875,41.46052,,,,,,,,,,,,,
02876,41.99801,,,,,,,,,,,,,
02878,41.60905,,,,,,,,,,,,,
02879,41.42865,,,,,,,,,,,,,
02881,41.4825,,,,,,,,,,,,,
02882,41.4253,,,,,,,,,,,,,
02885,41.72821,,,,,,,,,,,,,
02886,41.70493,,,,,,,,,,,,,
02888,41.74909,,,,,,,,,,,,,
02889,41.70602,,,,,,,,,,,,,
02891,41.36043,,,,,,,,,,,,,
02892,41.50226,,,,,,,,,,,,,
02893,41.69856,,,,,,,,,,,,,
02894,41.44761,,,,,,,,,,,,,
02895,42.00103,,,,,,,,,,,,,
02896,41.97285,,,,,,,,,,,,,
02898,41.52184,,,,,,,,,,,,,
02903,41.81902,,,,,,,,,,,,,
02904,41.86058,,,,,,,,,,,,,
02905,41.78769,,,,,,,,,,,,,
02906,41.83964,,,,,,,,,,,,,
02907,41.79867,,,,,,,,,,,,,
02908,41.83877,,,,,,,,,,,,,
02909,41.81825,,,,,,,,,,,,,
02910,41.77552,,,,,,,,,,,,,
02911,41.85467,,,,,,,,,,,,,
02912,41.82783,,,,,,,,,,,,,
02914,41.81326,,,,,,,,,,,,,
02915,41.77725,,,,,,,,,,,,,
02916,41.84438,,,,,,,,,,,,,
02917,41.90615,,,,,,,,,,,,,
02918,41.84386,,,,,,,,,,,,,
02919,41.82733,,,,,,,,,,,,,
02920,41.76719,,,,,,,,,,,,,
02921,41.76292,,,,,,,,,,,,,
03031,42.87056,,,,,,,,,,,,,
03032,42.99063,,,,,,,,,,,,,
03033,42.74643,,,,,,,,,,,,,
03034,43.06269,,,,,,,,,,,,,
03036,42.96719,,,,,,,,,,,,,
03037,43.1395,,,,,,,,,,,,,
03038,42.88867,,,,,,,,,,,,,
03042,43.05009,,,,,,,,,,,,,
03043,42.99581,,,,,,,,,,,,,
03044,42.98899,,,,,,,,,,,,,
03045,43.01994,,,,,,,,,,,,,
03046,43.10178,,,,,,,,,,,,,
03047,42.94029,,,,,,,,,,,,,
03048,42.74668,,,,,,,,,,,,,
03049,42.7494,,,,,,,,,,,,,
03051,42.76394,,,,,,,,,,,,,
03052,42.84302,,,,,,,,,,,,,
03053,42.87927,,,,,,,,,,,,,
03054,42.85471,,,,,,,,,,,,,
03055,42.81783,,,,,,,,,,,,,
03057,42.90265,,,,,,,,,,,,,
03060,42.74135,,,,,,,,,,,,,
03062,42.72212,,,,,,,,,,,,,
03063,42.7795,,,,,,,,,,,,,
03064,42.77886,,,,,,,,,,,,,
03070,42.97702,,,,,,,,,,,,,
03071,42.74892,,,,,,,,,,,,,
03076,42.73354,,,,,,,,,,,,,
03077,43.03219,,,,,,,,,,,,,
03079,42.79023,,,,,,,,,,,,,
03082,42.90197,,,,,,,,,,,,,
03084,42.82856,,,,,,,,,,,,,
03086,42.82741,,,,,,,,,,,,,
03087,42.80758,,,,,,,,,,,,,
03101,42.98881,,,,,,,,,,,,,
03102,43.00797,,,,,,,,,,,,,
03103,42.95536,,,,,,,,,,,,,
03104,43.00926,,,,,,,,,,,,,
03106,43.07097,,,,,,,,,,,,,
03109,42.96594,,,,,,,,,,,,,
03110,42.94065,,,,,,,,,,,,,
03215,44.03605,,,,,,,,,,,,,
03216,43.44656,,,,,,,,,,,,,
03217,43.71492,,,,,,,,,,,,,
03218,43.33465,,,,,,,,,,,,,
03220,43.46793,,,,,,,,,,,,,
03221,43.25482,,,,,,,,,,,,,
03222,43.62895,,,,,,,,,,,,,
03223,43.84784,,,,,,,,,,,,,
03224,43.35171,,,,,,,,,,,,,
03225,43.36001,,,,,,,,,,,,,
03226,43.70259,,,,,,,,,,,,,
03227,43.81419,,,,,,,,,,,,,
03229,43.19792,,,,,,,,,,,,,
03230,43.52685,,,,,,,,,,,,,
03231,43.45555,,,,,,,,,,,,,
03233,43.42325,,,,,,,,,,,,,
03234,43.21484,,,,,,,,,,,,,
03235,43.44831,,,,,,,,,,,,,
03237,43.42997,,,,,,,,,,,,,
03238,43.98168,,,,,,,,,,,,,
03240,43.57599,,,,,,,,,,,,,
03241,43.71149,,,,,,,,,,,,,
03242,43.17365,,,,,,,,,,,,,
03243,43.5276,,,,,,,,,,,,,
03244,43.11822,,,,,,,,,,,,,
03245,43.75026,,,,,,,,,,,,,
03246,43.57239,,,,,,,,,,,,,
03249,43.55806,,,,,,,,,,,,,
03251,44.0796,,,,,,,,,,,,,
03253,43.63193,,,,,,,,,,,,,
03254,43.72505,,,,,,,,,,,,,
03255,43.3149,,,,,,,,,,,,,
03256,43.62425,,,,,,,,,,,,,
03257,43.41768,,,,,,,,,,,,,
03258,43.25744,,,,,,,,,,,,,
03259,43.87921,,,,,,,,,,,,,
03260,43.36016,,,,,,,,,,,,,
03261,43.21322,,,,,,,,,,,,,
03262,43.99885,,,,,,,,,,,,,
03263,43.29483,,,,,,,,,,,,,
03264,43.72967,,,,,,,,,,,,,
03266,43.79407,,,,,,,,,,,,,
03268,43.38505,,,,,,,,,,,,,
03269,43.53,,,,,,,,,,,,,
03273,43.30337,,,,,,,,,,,,,
03275,43.15999,,,,,,,,,,,,,
03276,43.42783,,,,,,,,,,,,,
03278,43.29313,,,,,,,,,,,,,
03279,43.94468,,,,,,,,,,,,,
03280,43.18339,,,,,,,,,,,,,
03281,43.08126,,,,,,,,,,,,,
03282,43.86006,,,,,,,,,,,,,
03284,43.49361,,,,,,,,,,,,,
03285,43.92408,,,,,,,,,,,,,
03287,43.45168,,,,,,,,,,,,,
03290,43.12391,,,,,,,,,,,,,
03291,43.17976,,,,,,,,,,,,,
03293,43.97696,,,,,,,,,,,,,
03301,43.22423,,,,,,,,,,,,,
03303,43.29819,,,,,,,,,,,,,
03304,43.13078,,,,,,,,,,,,,
03307,43.32257,,,,,,,,,,,,,
03431,42.96785,,,,,,,,,,,,,
03440,43.06023,,,,,,,,,,,,,
03441,42.77737,,,,,,,,,,,,,
03442,43.01268,,,,,,,,,,,,,
03443,42.8767,,,,,,,,,,,,,
03444,42.89403,,,,,,,,,,,,,
03445,43.01555,,,,,,,,,,,,,
03446,42.86163,,,,,,,,,,,,,
03447,42.7592,,,,,,,,,,,,,
03448,43.03996,,,,,,,,,,,,,
03449,42.98222,,,,,,,,,,,,,
03450,42.94157,,,,,,,,,,,,,
03451,42.80907,,,,,,,,,,,,,
03452,42.82922,,,,,,,,,,,,,
03455,42.89816,,,,,,,,,,,,,
03456,43.13092,,,,,,,,,,,,,
03457,43.00282,,,,,,,,,,,,,
03458,42.86906,,,,,,,,,,,,,
03461,42.75234,,,,,,,,,,,,,
03462,42.8949,,,,,,,,,,,,,
03464,43.08256,,,,,,,,,,,,,
03465,42.82677,,,,,,,,,,,,,
03466,42.89525,,,,,,,,,,,,,
03467,42.96894,,,,,,,,,,,,,
03470,42.77869,,,,,,,,,,,,,
03561,44.33222,,,,,,,,,,,,,
03570,44.49953,,,,,,,,,,,,,
03574,44.25386,,,,,,,,,,,,,
03575,44.28946,,,,,,,,,,,,,
03576,44.89839,,,,,,,,,,,,,
03579,44.95234,,,,,,,,,,,,,
03580,44.17347,,,,,,,,,,,,,
03581,44.34227,,,,,,,,,,,,,
03582,44.59777,,,,,,,,,,,,,
03583,44.40148,,,,,,,,,,,,,
03584,44.48696,,,,,,,,,,,,,
03585,44.22538,,,,,,,,,,,,,
03586,44.22058,,,,,,,,,,,,,
03588,44.60545,,,,,,,,,,,,,
03590,44.74195,,,,,,,,,,,,,
03592,45.1128,,,,,,,,,,,,,
03593,44.29816,,,,,,,,,,,,,
03595,44.30616,,,,,,,,,,,,,
03597,44.73439,,,,,,,,,,,,,
03598,44.37998,,,,,,,,,,,,,
03601,43.23933,,,,,,,,,,,,,
03602,43.13751,,,,,,,,,,,,,
03603,43.25339,,,,,,,,,,,,,
03604,43.13232,,,,,,,,,,,,,
03605,43.22815,,,,,,,,,,,,,
03607,43.19698,,,,,,,,,,,,,
03608,43.07128,,,,,,,,,,,,,
03609,43.1441,,,,,,,,,,,,,
03740,44.18025,,,,,,,,,,,,,
03741,43.67134,,,,,,,,,,,,,
03743,43.36026,,,,,,,,,,,,,
03745,43.47407,,,,,,,,,,,,,
03748,43.60207,,,,,,,,,,,,,
03750,43.70681,,,,,,,,,,,,,
03751,43.44363,,,,,,,,,,,,,
03752,43.28909,,,,,,,,,,,,,
03753,43.51534,,,,,,,,,,,,,
03755,43.72377,,,,,,,,,,,,,
03765,44.03452,,,,,,,,,,,,,
03766,43.63491,,,,,,,,,,,,,
03768,43.80529,,,,,,,,,,,,,
03770,43.5336,,,,,,,,,,,,,
03771,44.28443,,,,,,,,,,,,,
03773,43.38484,,,,,,,,,,,,,
03774,44.09097,,,,,,,,,,,,,
03777,43.89548,,,,,,,,,,,,,
03779,43.97477,,,,,,,,,,,,,
03780,44.03169,,,,,,,,,,,,,
03781,43.5526,,,,,,,,,,,,,
03782,43.38962,,,,,,,,,,,,,
03784,43.63675,,,,,,,,,,,,,
03785,44.06525,,,,,,,,,,,,,
03801,43.07293,,,,,,,,,,,,,
03809,43.45321,,,,,,,,,,,,,
03810,43.52692,,,,,,,,,,,,,
03811,42.83693,,,,,,,,,,,,,
03812,44.08148,,,,,,,,,,,,,
03813,44.09408,,,,,,,,,,,,,
03814,43.77341,,,,,,,,,,,,,
03816,43.69753,,,,,,,,,,,,,
03817,43.8885,,,,,,,,,,,,,
03818,43.97302,,,,,,,,,,,,,
03819,42.93012,,,,,,,,,,,,,
03820,43.18933,,,,,,,,,,,,,
03823,43.17488,,,,,,,,,,,,,
03824,43.11744,,,,,,,,,,,,,
03825,43.21366,,,,,,,,,,,,,
03826,42.88878,,,,,,,,,,,,,
03827,42.90691,,,,,,,,,,,,,
03830,43.63549,,,,,,,,,,,,,
03832,43.90249,,,,,,,,,,,,,
03833,42.97464,,,,,,,,,,,,,
03835,43.36319,,,,,,,,,,,,,
03836,43.82608,,,,,,,,,,,,,
03837,43.42271,,,,,,,,,,,,,
03838,44.11257,,,,,,,,,,,,,
03839,43.26256,,,,,,,,,,,,,
03840,43.03853,,,,,,,,,,,,,
03841,42.88148,,,,,,,,,,,,,
03842,42.93941,,,,,,,,,,,,,
03844,42.92693,,,,,,,,,,,,,
03845,44.10317,,,,,,,,,,,,,
03846,44.18445,,,,,,,,,,,,,
03847,44.06875,,,,,,,,,,,,,
03848,42.91562,,,,,,,,,,,,,
03849,43.89454,,,,,,,,,,,,,
03850,43.69739,,,,,,,,,,,,,
03851,43.43606,,,,,,,,,,,,,
03852,43.4982,,,,,,,,,,,,,
03853,43.63818,,,,,,,,,,,,,
03854,43.06558,,,,,,,,,,,,,
03855,43.46343,,,,,,,,,,,,,
03856,43.03916,,,,,,,,,,,,,
03857,43.0691,,,,,,,,,,,,,
03858,42.86839,,,,,,,,,,,,,
03860,44.0427,,,,,,,,,,,,,
03861,43.11931,,,,,,,,,,,,,
03862,42.97914,,,,,,,,,,,,,
03864,43.69044,,,,,,,,,,,,,
03865,42.84032,,,,,,,,,,,,,
03867,43.3031,,,,,,,,,,,,,
03868,43.31879,,,,,,,,,,,,,
03869,43.22092,,,,,,,,,,,,,
03870,43.0157,,,,,,,,,,,,,
03871,42.9807,,,,,,,,,,,,,
03872,43.57225,,,,,,,,,,,,,
03873,42.93321,,,,,,,,,,,,,
03874,42.88689,,,,,,,,,,,,,
03875,43.89944,,,,,,,,,,,,,
03878,43.25335,,,,,,,,,,,,,
03882,43.74727,,,,,,,,,,,,,
03883,43.81252,,,,,,,,,,,,,
03884,43.28018,,,,,,,,,,,,,
03885,43.01579,,,,,,,,,,,,,
03886,43.86399,,,,,,,,,,,,,
03887,43.48485,,,,,,,,,,,,,
03890,43.81528,,,,,,,,,,,,,
03894,43.61109,,,,,,,,,,,,,
03897,43.90841,,,,,,,,,,,,,
03901,43.30063,,,,,,,,,,,,,
03902,43.22246,,,,,,,,,,,,,
03903,43.14885,,,,,,,,,,,,,
03904,43.11025,,,,,,,,,,,,,
03905,43.08481,,,,,,,,,,,,,
03906,43.3447,,,,,,,,,,,,,
03907,43.25474,,,,,,,,,,,,,
03908,43.23838,,,,,,,,,,,,,
03909,43.16786,,,,,,,,,,,,,
03910,43.17374,,,,,,,,,,,,,
03911,43.13424,,,,,,,,,,,,,
04001,43.52991,,,,,,,,,,,,,
04002,43.49572,,,,,,,,,,,,,
04003,43.73362,,,,,,,,,,,,,
04005,43.49591,,,,,,,,,,,,,
04006,43.44397,,,,,,,,,,,,,
04008,44.03664,,,,,,,,,,,,,
04009,44.04791,,,,,,,,,,,,,
04010,43.93341,,,,,,,,,,,,,
04011,43.90068,,,,,,,,,,,,,
04015,43.96503,,,,,,,,,,,,,
04017,43.72974,,,,,,,,,,,,,
04019,43.69149,,,,,,,,,,,,,
04020,43.76811,,,,,,,,,,,,,
04021,43.79756,,,,,,,,,,,,,
04022,43.98055,,,,,,,,,,,,,
04024,43.83556,,,,,,,,,,,,,
04027,43.40333,,,,,,,,,,,,,
04029,43.89479,,,,,,,,,,,,,
04030,43.59301,,,,,,,,,,,,,
04032,43.85561,,,,,,,,,,,,,
04037,44.09129,,,,,,,,,,,,,
04038,43.70343,,,,,,,,,,,,,
04039,43.88744,,,,,,,,,,,,,
04040,44.10922,,,,,,,,,,,,,
04041,43.86416,,,,,,,,,,,,,
04042,43.62953,,,,,,,,,,,,,
04043,43.39721,,,,,,,,,,,,,
04046,43.42027,,,,,,,,,,,,,
04047,43.73552,,,,,,,,,,,,,
04048,43.68862,,,,,,,,,,,,,
04049,43.7356,,,,,,,,,,,,,
04050,43.69148,,,,,,,,,,,,,
04051,44.18945,,,,,,,,,,,,,
04055,43.97065,,,,,,,,,,,,,
04056,43.66066,,,,,,,,,,,,,
04057,44.09563,,,,,,,,,,,,,
04061,43.63409,,,,,,,,,,,,,
04062,43.79798,,,,,,,,,,,,,
04063,43.50145,,,,,,,,,,,,,
04064,43.52635,,,,,,,,,,,,,
04066,43.77332,,,,,,,,,,,,,
04068,43.84009,,,,,,,,,,,,,
04069,43.89918,,,,,,,,,,,,,
04071,43.89598,,,,,,,,,,,,,
04072,43.53898,,,,,,,,,,,,,
04073,43.41301,,,,,,,,,,,,,
04074,43.59103,,,,,,,,,,,,,
04076,43.55248,,,,,,,,,,,,,
04079,43.80343,,,,,,,,,,,,,
04083,43.46728,,,,,,,,,,,,,
04084,43.76637,,,,,,,,,,,,,
04085,43.7809,,,,,,,,,,,,,
04086,43.96145,,,,,,,,,,,,,
04087,43.56234,,,,,,,,,,,,,
04088,44.19352,,,,,,,,,,,,,
04090,43.32669,,,,,,,,,,,,,
04091,43.83035,,,,,,,,,,,,,
04092,43.69542,,,,,,,,,,,,,
04093,43.64282,,,,,,,,,,,,,
04095,43.63925,,,,,,,,,,,,,
04096,43.7978,,,,,,,,,,,,,
04097,43.85123,,,,,,,,,,,,,
04101,43.6624,,,,,,,,,,,,,
04102,43.65877,,,,,,,,,,,,,
04103,43.69392,,,,,,,,,,,,,
04105,43.74753,,,,,,,,,,,,,
04106,43.63081,,,,,,,,,,,,,
04107,43.5891,,,,,,,,,,,,,
04108,43.66057,,,,,,,,,,,,,
04109,43.66732,,,,,,,,,,,,,
04110,43.75834,,,,,,,,,,,,,
04210,44.08505,,,,,,,,,,,,,
04216,44.70046,,,,,,,,,,,,,
04217,44.36726,,,,,,,,,,,,,
04219,44.40924,,,,,,,,,,,,,
04220,44.33511,,,,,,,,,,,,,
04221,44.47242,,,,,,,,,,,,,
04222,43.9644,,,,,,,,,,,,,
04224,44.58001,,,,,,,,,,,,,
04226,44.62555,,,,,,,,,,,,,
04227,44.56866,,,,,,,,,,,,,
04231,44.26438,,,,,,,,,,,,,
04234,44.61624,,,,,,,,,,,,,
04236,44.19036,,,,,,,,,,,,,
04237,44.49665,,,,,,,,,,,,,
04238,44.20785,,,,,,,,,,,,,
04239,44.53062,,,,,,,,,,,,,
04240,44.09147,,,,,,,,,,,,,
04250,44.02582,,,,,,,,,,,,,
04252,44.02719,,,,,,,,,,,,,
04253,44.4079,,,,,,,,,,,,,
04254,44.43249,,,,,,,,,,,,,
04255,44.33505,,,,,,,,,,,,,
04256,44.10294,,,,,,,,,,,,,
04257,44.57347,,,,,,,,,,,,,
04258,44.14829,,,,,,,,,,,,,
04259,44.22762,,,,,,,,,,,,,
04260,43.96409,,,,,,,,,,,,,
04261,44.5631,,,,,,,,,,,,,
04263,44.29476,,,,,,,,,,,,,
04265,44.27542,,,,,,,,,,,,,
04267,44.22478,,,,,,,,,,,,,
04268,44.22842,,,,,,,,,,,,,
04270,44.11241,,,,,,,,,,,,,
04271,44.26099,,,,,,,,,,,,,
04274,44.04634,,,,,,,,,,,,,
04275,44.68966,,,,,,,,,,,,,
04276,44.53469,,,,,,,,,,,,,
04280,44.1215,,,,,,,,,,,,,
04281,44.2445,,,,,,,,,,,,,
04282,44.26709,,,,,,,,,,,,,
04284,44.34757,,,,,,,,,,,,,
04285,44.70625,,,,,,,,,,,,,
04286,44.4032,,,,,,,,,,,,,
04287,44.05812,,,,,,,,,,,,,
04289,44.32108,,,,,,,,,,,,,
04290,44.47354,,,,,,,,,,,,,
04292,44.37461,,,,,,,,,,,,,
04294,44.62346,,,,,,,,,,,,,
04330,44.36387,,,,,,,,,,,,,
04341,44.25997,,,,,,,,,,,,,
04342,44.07942,,,,,,,,,,,,,
04344,44.2588,,,,,,,,,,,,,
04345,44.19816,,,,,,,,,,,,,
04346,44.23469,,,,,,,,,,,,,
04347,44.29047,,,,,,,,,,,,,
04348,44.21521,,,,,,,,,,,,,
04349,44.43734,,,,,,,,,,,,,
04350,44.16266,,,,,,,,,,,,,
04351,44.33174,,,,,,,,,,,,,
04352,44.46478,,,,,,,,,,,,,
04353,44.2052,,,,,,,,,,,,,
04354,44.39602,,,,,,,,,,,,,
04355,44.38227,,,,,,,,,,,,,
04357,44.12366,,,,,,,,,,,,,
04358,44.41821,,,,,,,,,,,,,
04359,44.17947,,,,,,,,,,,,,
04360,44.54741,,,,,,,,,,,,,
04363,44.31101,,,,,,,,,,,,,
04364,44.31158,,,,,,,,,,,,,
04401,44.84711,,,,,,,,,,,,,
04406,45.2186,,,,,,,,,,,,,
04408,44.9877,,,,,,,,,,,,,
04410,45.08821,,,,,,,,,,,,,
04411,44.88634,,,,,,,,,,,,,
04412,44.78354,,,,,,,,,,,,,
04413,45.55647,,,,,,,,,,,,,
04414,45.40654,,,,,,,,,,,,,
04415,45.35308,,,,,,,,,,,,,
04416,44.62725,,,,,,,,,,,,,
04417,45.19923,,,,,,,,,,,,,
04418,45.07572,,,,,,,,,,,,,
04419,44.7969,,,,,,,,,,,,,
04421,44.4111,,,,,,,,,,,,,
04422,45.07097,,,,,,,,,,,,,
04424,45.67003,,,,,,,,,,,,,
04426,45.1849,,,,,,,,,,,,,
04427,44.9805,,,,,,,,,,,,,
04428,44.80643,,,,,,,,,,,,,
04429,44.72039,,,,,,,,,,,,,
04430,45.64662,,,,,,,,,,,,,
04431,44.56453,,,,,,,,,,,,,
04434,44.78529,,,,,,,,,,,,,
04435,44.96435,,,,,,,,,,,,,
04438,44.59856,,,,,,,,,,,,,
04441,45.68984,,,,,,,,,,,,,
04442,45.47446,,,,,,,,,,,,,
04443,45.24412,,,,,,,,,,,,,
04444,44.72591,,,,,,,,,,,,,
04448,45.31208,,,,,,,,,,,,,
04449,44.99761,,,,,,,,,,,,,
04450,44.91593,,,,,,,,,,,,,
04451,45.6035,,,,,,,,,,,,,
04453,45.18229,,,,,,,,,,,,,
04454,45.5222,,,,,,,,,,,,,
04455,45.3223,,,,,,,,,,,,,
04456,44.88645,,,,,,,,,,,,,
04457,45.43432,,,,,,,,,,,,,
04459,45.58898,,,,,,,,,,,,,
04460,45.64134,,,,,,,,,,,,,
04461,44.98057,,,,,,,,,,,,,
04462,45.86541,,,,,,,,,,,,,
04463,45.28117,,,,,,,,,,,,,
04464,45.29104,,,,,,,,,,,,,
04468,45.0263,,,,,,,,,,,,,
04469,44.90251,,,,,,,,,,,,,
04471,45.8912,,,,,,,,,,,,,
04472,44.57334,,,,,,,,,,,,,
04473,44.88594,,,,,,,,,,,,,
04474,44.71501,,,,,,,,,,,,,
04475,45.1845,,,,,,,,,,,,,
04476,44.47474,,,,,,,,,,,,,
04478,45.7299,,,,,,,,,,,,,
04479,45.12755,,,,,,,,,,,,,
04481,45.24298,,,,,,,,,,,,,
04485,45.362,,,,,,,,,,,,,
04487,45.39371,,,,,,,,,,,,,
04488,44.87586,,,,,,,,,,,,,
04489,44.91074,,,,,,,,,,,,,
04490,45.39527,,,,,,,,,,,,,
04491,45.56705,,,,,,,,,,,,,
04492,45.34738,,,,,,,,,,,,,
04493,45.23853,,,,,,,,,,,,,
04495,45.45464,,,,,,,,,,,,,
04496,44.65839,,,,,,,,,,,,,
04497,45.7249,,,,,,,,,,,,,
04530,43.89156,,,,,,,,,,,,,
04535,44.08778,,,,,,,,,,,,,
04537,43.90241,,,,,,,,,,,,,
04538,43.85632,,,,,,,,,,,,,
04539,43.96429,,,,,,,,,,,,,
04541,43.88671,,,,,,,,,,,,,
04543,44.03446,,,,,,,,,,,,,
04544,43.83316,,,,,,,,,,,,,
04547,43.99388,,,,,,,,,,,,,
04548,43.81499,,,,,,,,,,,,,
04551,44.00648,,,,,,,,,,,,,
04553,44.04787,,,,,,,,,,,,,
04554,43.86348,,,,,,,,,,,,,
04555,44.10597,,,,,,,,,,,,,
04556,43.96867,,,,,,,,,,,,,
04558,43.89974,,,,,,,,,,,,,
04562,43.78758,,,,,,,,,,,,,
04563,44.0151,,,,,,,,,,,,,
04564,43.93089,,,,,,,,,,,,,
04568,43.89652,,,,,,,,,,,,,
04570,43.80844,,,,,,,,,,,,,
04571,43.89949,,,,,,,,,,,,,
04572,44.10984,,,,,,,,,,,,,
04573,43.95063,,,,,,,,,,,,,
04574,44.2734,,,,,,,,,,,,,
04575,43.85383,,,,,,,,,,,,,
04576,43.82244,,,,,,,,,,,,,
04578,43.98136,,,,,,,,,,,,,
04579,43.96216,,,,,,,,,,,,,
04605,44.66038,,,,,,,,,,,,,
04606,44.57697,,,,,,,,,,,,,
04607,44.47689,,,,,,,,,,,,,
04609,44.38518,,,,,,,,,,,,,
04611,44.48771,,,,,,,,,,,,,
04612,44.25954,,,,,,,,,,,,,
04613,44.37498,,,,,,,,,,,,,
04614,44.41819,,,,,,,,,,,,,
04616,44.28346,,,,,,,,,,,,,
04617,44.36929,,,,,,,,,,,,,
04619,45.13397,,,,,,,,,,,,,
04622,44.75555,,,,,,,,,,,,,
04623,44.70786,,,,,,,,,,,,,
04624,44.42438,,,,,,,,,,,,,
04625,44.25041,,,,,,,,,,,,,
04626,44.68494,,,,,,,,,,,,,
04627,44.22275,,,,,,,,,,,,,
04628,44.87275,,,,,,,,,,,,,
04630,44.8471,,,,,,,,,,,,,
04631,44.91373,,,,,,,,,,,,,
04634,44.63457,,,,,,,,,,,,,
04635,44.11376,,,,,,,,,,,,,
04640,44.53803,,,,,,,,,,,,,
04642,44.33906,,,,,,,,,,,,,
04643,44.57876,,,,,,,,,,,,,
04645,44.05408,,,,,,,,,,,,,
04646,44.26007,,,,,,,,,,,,,
04648,44.65899,,,,,,,,,,,,,
04649,44.56606,,,,,,,,,,,,,
04650,44.28924,,,,,,,,,,,,,
04652,44.82234,,,,,,,,,,,,,
04653,44.23705,,,,,,,,,,,,,
04654,44.78128,,,,,,,,,,,,,
04655,44.66467,,,,,,,,,,,,,
04657,44.97624,,,,,,,,,,,,,
04658,44.53873,,,,,,,,,,,,,
04660,44.34026,,,,,,,,,,,,,
04662,44.30766,,,,,,,,,,,,,
04664,44.53906,,,,,,,,,,,,,
04666,44.97646,,,,,,,,,,,,,
04667,44.97853,,,,,,,,,,,,,
04668,45.19846,,,,,,,,,,,,,
04669,44.40014,,,,,,,,,,,,,
04671,45.06618,,,,,,,,,,,,,
04673,44.30484,,,,,,,,,,,,,
04674,44.29347,,,,,,,,,,,,,
04675,44.30083,,,,,,,,,,,,,
04676,44.34741,,,,,,,,,,,,,
04677,44.49016,,,,,,,,,,,,,
04679,44.27843,,,,,,,,,,,,,
04680,44.50699,,,,,,,,,,,,,
04681,44.16655,,,,,,,,,,,,,
04683,44.23596,,,,,,,,,,,,,
04684,44.49335,,,,,,,,,,,,,
04685,44.15869,,,,,,,,,,,,,
04686,44.98619,,,,,,,,,,,,,
04691,44.76178,,,,,,,,,,,,,
04693,44.38479,,,,,,,,,,,,,
04694,45.09987,,,,,,,,,,,,,
04730,46.12574,,,,,,,,,,,,,
04732,46.56679,,,,,,,,,,,,,
04733,45.74275,,,,,,,,,,,,,
04734,46.48479,,,,,,,,,,,,,
04735,46.38072,,,,,,,,,,,,,
04736,46.90661,,,,,,,,,,,,,
04737,46.61641,,,,,,,,,,,,,
04739,46.97137,,,,,,,,,,,,,
04740,46.64325,,,,,,,,,,,,,
04742,46.77766,,,,,,,,,,,,,
04743,47.15427,,,,,,,,,,,,,
04745,47.27371,,,,,,,,,,,,,
04746,47.24885,,,,,,,,,,,,,
04747,45.94854,,,,,,,,,,,,,
04750,46.9582,,,,,,,,,,,,,
04756,47.33054,,,,,,,,,,,,,
04757,46.6141,,,,,,,,,,,,,
04758,46.55426,,,,,,,,,,,,,
04760,46.32354,,,,,,,,,,,,,
04761,46.11857,,,,,,,,,,,,,
04762,46.97574,,,,,,,,,,,,,
04763,46.08068,,,,,,,,,,,,,
04764,46.36843,,,,,,,,,,,,,
